v_u,peak_slope,naq,frequency,energy,slope,spectral,Happy,Sad,Angry,Surprised,LeftEyeClosed,RightEyeClosed,MouthOpen,video,rec_t,rec_r,rec_d,rec_conf,face_pose,fp_x0,fp_y0,fp_conf0,fp_x1,fp_y1,fp_conf1,fp_x2,fp_y2,fp_conf2,fp_x3,fp_y3,fp_conf3,fp_x4,fp_y4,fp_conf4,fp_x5,fp_y5,fp_conf5,fp_x6,fp_y6,fp_conf6,fp_x7,fp_y7,fp_conf7,fp_x8,fp_y8,fp_conf8,fp_x9,fp_y9,fp_conf9,fp_x10,fp_y10,fp_conf10,fp_x11,fp_y11,fp_conf11,fp_x12,fp_y12,fp_conf12,fp_x13,fp_y13,fp_conf13,fp_x14,fp_y14,fp_conf14,fp_x15,fp_y15,fp_conf15,fp_x16,fp_y16,fp_conf16,fp_x17,fp_y17,fp_conf17,fp_x18,fp_y18,fp_conf18,fp_x19,fp_y19,fp_conf19,fp_x20,fp_y20,fp_conf20,fp_x21,fp_y21,fp_conf21,fp_x22,fp_y22,fp_conf22,fp_x23,fp_y23,fp_conf23,fp_x24,fp_y24,fp_conf24,fp_x25,fp_y25,fp_conf25,fp_x26,fp_y26,fp_conf26,fp_x27,fp_y27,fp_conf27,fp_x28,fp_y28,fp_conf28,fp_x29,fp_y29,fp_conf29,fp_x30,fp_y30,fp_conf30,fp_x31,fp_y31,fp_conf31,fp_x32,fp_y32,fp_conf32,fp_x33,fp_y33,fp_conf33,fp_x34,fp_y34,fp_conf34,fp_x35,fp_y35,fp_conf35,fp_x36,fp_y36,fp_conf36,fp_x37,fp_y37,fp_conf37,face_up_down,face_left_right,face_roll,face_conf,gaze_up_down,gaze_left_right,gaze_conf,left_eye_open,left_eye_conf,right_eye_open,right_eye_conf,mouth_open,mouth_conf,smile_level,majority vote
0.821892393,-0.298668646,0.145354035,117.1669759,-30.73922078,0.000185921,0.108328363,91.4,0,0,0,0,18.15,0,2,122.205882353,719.279411765,276.948529412,888.691176471,-0.3308823529,587.727941176,163.713235294,1000,615.720588235,167,1000,601.904411765,158.669117647,1000,601.830882353,167.919117647,1000,594.977941176,159.147058824,1000,594.757352941,167.323529412,1000,608.889705882,160.691176471,1000,608.823529412,167.235294118,1000,654.029411765,164.970588235,1000,686.080882353,158.786764706,1000,669.852941176,154.507352941,1000,670.198529412,165.110294118,1000,661.963235294,157.294117647,1000,662.139705882,164.779411765,1000,678.007352941,154.617647059,1000,678.257352941,163.757352941,1000,610.397058824,247.860294118,1000,668.838235294,241.867647059,1000,634.051470588,239.007352941,1000,635.977941176,244.588235294,1000,637.169117647,253.808823529,1000,637.654411765,262.264705882,1000,625.727941176,238.772058824,1000,626.985294118,244.919117647,1000,628.029411765,254.147058824,1000,628.455882353,261.191176471,1000,644.176470588,237.007352941,1000,646.110294118,243.036764706,1000,647.485294118,252.301470588,1000,647.926470588,259.367647059,1000,617.75,241.654411765,1000,618.720588235,245.926470588,1000,619.470588235,252.323529412,1000,619.823529412,258.602941176,1000,655.286764706,238.764705882,1000,656.808823529,242.294117647,1000,657.625,248.419117647,1000,658.176470588,254.838235294,1000,2.6323529412,-8.1397058824,-1.0514705882,915.154411765,3.0955882353,1.2794117647,633.404411765,350.279411765,965.441176471,345.419117647,965.441176471,168.727941176,965.441176471,67.7058823529,1
0.596858639,-0.306323953,0.152120723,130.8115183,-34.73504712,0.000624836,0.124474813,91.4,0,0,0,0,15.65,2,2,118.520833333,725.875,266.479166667,932.3125,0,595.208333333,160.645833333,1000,624.208333333,162.791666667,1000,609.75,154.875,1000,609.770833333,164.1875,1000,602.645833333,155.604166667,1000,602.5625,163.8125,1000,617.083333333,156.520833333,1000,617,163.270833333,1000,663.291666667,159.166666667,1000,694.354166667,153.25,1000,678.229166667,148.770833333,1000,678.958333333,158.854166667,1000,670.625,151.5625,1000,671.0625,158.708333333,1000,686.104166667,148.75,1000,686.75,157.6875,1000,620.875,242.916666667,1000,679.895833333,234.9375,1000,645.8125,233.625,1000,647.645833333,240.020833333,1000,648.645833333,246,1000,649.479166667,255.395833333,1000,637.083333333,233.666666667,1000,638.520833333,240.604166667,1000,639.354166667,246.854166667,1000,640,254.583333333,1000,655.708333333,231.291666667,1000,657.729166667,237.979166667,1000,658.875,244.291666667,1000,659.645833333,252.083333333,1000,628.770833333,236.916666667,1000,629.875,241.645833333,1000,630.458333333,245.6875,1000,630.979166667,252.395833333,1000,666.833333333,232.6875,1000,668.208333333,236.645833333,1000,668.895833333,240.541666667,1000,669.666666667,247.395833333,1000,-1.1666666667,-3.7083333333,-2.7708333333,999.770833333,2.2083333333,0.9375,619.520833333,360.479166667,916.666666667,359.1875,916.666666667,115.729166667,916.666666667,57.8958333333,0
0.606557377,-0.252418803,0.1213665,118.2540984,-29.52522131,-0.001523679,0.148863125,100,0,0,0,6.25,1.9,4.7,2,117.40625,736.75,268.09375,935.625,0,611.75,162.375,1000,641.875,165.125,1000,627,157.03125,1000,626.875,165.1875,1000,619.5,157.6875,1000,619.25,164.78125,1000,634.4375,158.6875,1000,634.46875,164.84375,1000,682.03125,162.375,1000,711,156.75,1000,695.96875,152.375,1000,696.59375,161.34375,1000,688.84375,155.25,1000,689.3125,161.5,1000,703.3125,152.4375,1000,703.96875,160.1875,1000,629.46875,241.0625,1000,699.96875,233.09375,1000,665,223.3125,1000,665.65625,234.03125,1000,666.5,241.96875,1000,668.15625,256.28125,1000,652.9375,223.78125,1000,654.03125,234.96875,1000,655,242.71875,1000,655.78125,255.21875,1000,676.1875,221.25,1000,676.75,232.46875,1000,677.53125,240.1875,1000,679.3125,252.46875,1000,641.0625,229.71875,1000,642.28125,237.5,1000,643,242.8125,1000,643.59375,252.4375,1000,688,224.25,1000,687.84375,232.3125,1000,688.34375,237.65625,1000,690,247.21875,1000,-25.1875,9.125,1.46875,968.375,-5.625,8.59375,237.4375,417.40625,156.25,470.84375,156.25,237.125,156.25,100,1
0.573813708,-0.303602204,0.158622171,128.5421793,-35.01537961,0.000019,0.130166958,61.1,0,0,16,0,4.4,3,2,125.2,703.81754386,270.543859649,906.235087719,0,574.540350877,164.456140351,1000,602.638596491,166.010526316,1000,588.666666667,158.477192982,1000,588.698245614,167.389473684,1000,581.69122807,159.326315789,1000,581.722807018,167.256140351,1000,595.684210526,159.950877193,1000,595.687719298,166.414035088,1000,640.656140351,162.81754386,1000,672.18245614,156.684210526,1000,656.115789474,152.466666667,1000,656.522807018,162.621052632,1000,648.322807018,155.228070175,1000,648.575438596,162.456140351,1000,664.126315789,152.50877193,1000,664.445614035,161.378947368,1000,600.063157895,249.122807018,1000,654.501754386,242.526315789,1000,622.522807018,236.712280702,1000,624.364912281,244,1000,625.280701754,250.768421053,1000,626.178947368,260.743859649,1000,614.329824561,236.887719298,1000,616.063157895,244.659649123,1000,616.89122807,251.326315789,1000,617.41754386,259.950877193,1000,631.985964912,234.936842105,1000,633.614035088,242.624561404,1000,634.610526316,249.301754386,1000,635.631578947,257.89122807,1000,606.705263158,240.789473684,1000,608.2,246.385964912,1000,608.821052632,251.045614035,1000,609.221052632,257.971929825,1000,642.470175439,237.224561404,1000,643.487719298,242.371929825,1000,644.031578947,246.78245614,1000,644.968421053,253.78245614,1000,-1.501754386,-7.3543859649,-1.9333333333,977.936842105,1.7192982456,0.550877193,621.435087719,352.971929825,925.964912281,350.21754386,925.964912281,137.919298246,925.964912281,34.9929824561,1
0.571125265,-0.312190257,0.133998792,127.447983,-37.0653397,0.000286796,0.145256124,5,0,0,16,0,0,4.65,2,123.638655462,703.705882353,271.067226891,917.949579832,0,571.478991597,165.075630252,1000,600.731092437,165.773109244,1000,585.823529412,158.100840336,1000,586.352941176,168.100840336,1000,578.647058824,159.302521008,1000,579.092436975,168.193277311,1000,593.176470588,159.260504202,1000,593.605042017,166.773109244,1000,638.949579832,161.521008403,1000,671.277310924,154.210084034,1000,654.529411765,150.042016807,1000,655.268907563,161.008403361,1000,646.554621849,153.075630252,1000,647.050420168,161,1000,662.731092437,149.87394958,1000,663.445378151,159.478991597,1000,600.12605042,251.109243697,1000,655.865546218,242.56302521,1000,623.445378151,236.915966387,1000,625.386554622,244.008403361,1000,626.865546218,253.25210084,1000,628.067226891,263.18487395,1000,614.857142857,237.420168067,1000,616.697478992,245.142857143,1000,618.067226891,254.033613445,1000,618.924369748,262.630252101,1000,632.991596639,234.74789916,1000,634.722689076,242.378151261,1000,636.243697479,251.319327731,1000,637.647058824,259.87394958,1000,606.949579832,241.806722689,1000,608.495798319,247.411764706,1000,609.554621849,253.773109244,1000,610.210084034,260.697478992,1000,643.596638655,236.764705882,1000,644.731092437,242.025210084,1000,645.714285714,248.18487395,1000,646.899159664,255.302521008,1000,0.8403361345,-6.8991596639,-3.9159663866,964.789915966,2.974789916,-0.487394958,665.966386555,372.756302521,1000,358.705882353,1000,179.949579832,1000,36.1176470588,-1
0.72489083,-0.299785295,0.168551841,139.6724891,-31.34557205,0.0000135,0.113853873,0,0,0,0,0,11.3,0,2,123.605263158,702.754385965,266.824561404,910.622807018,-0.3947368421,570.543859649,161.99122807,1000,598.429824561,162.280701754,1000,584.394736842,155.596491228,1000,584.736842105,164.131578947,1000,577.535087719,156.666666667,1000,577.745614035,164.254385965,1000,591.403508772,156.666666667,1000,591.587719298,162.929824561,1000,636,157.929824561,1000,667.535087719,151.078947368,1000,651.412280702,147.403508772,1000,651.929824561,157.105263158,1000,643.692982456,150.359649123,1000,643.973684211,157.210526316,1000,659.421052632,147.201754386,1000,659.807017544,155.684210526,1000,596.333333333,245.429824561,1000,652.640350877,237.535087719,1000,619.48245614,231.140350877,1000,621.51754386,238.403508772,1000,622.745614035,247.298245614,1000,623.824561404,257.087719298,1000,610.947368421,231.543859649,1000,612.745614035,239.421052632,1000,613.912280702,248,1000,614.728070175,256.631578947,1000,629.228070175,229.140350877,1000,631.087719298,236.815789474,1000,632.377192982,245.535087719,1000,633.50877193,254.149122807,1000,603.149122807,235.921052632,1000,604.622807018,241.614035088,1000,605.5,247.789473684,1000,606.114035088,254.754385965,1000,639.99122807,231.50877193,1000,641.245614035,236.736842105,1000,642.035087719,242.701754386,1000,643.114035088,249.719298246,1000,2.1754385965,-8.7105263158,-3.4649122807,909.184210526,3.5438596491,0.3157894737,627.333333333,331.412280702,1000,322.587719298,1000,167.359649123,1000,48.2192982456,0
0.610244989,-0.317036424,0.160779399,133.3095768,-31.72301782,-0.0000164,0.109788651,0,0,0,0,0,0,0,2,118.053097345,704.504424779,266.973451327,900.079646018,0,578.513274336,156.212389381,1000,606.920353982,158.522123894,1000,593.221238938,150.398230088,1000,592.849557522,159.911504425,1000,586.17699115,151.053097345,1000,585.796460177,159.557522124,1000,600.247787611,151.920353982,1000,599.955752212,159.008849558,1000,644.654867257,157.469026549,1000,677.008849558,153.221238938,1000,660.973451327,147.849557522,1000,660.778761062,158.398230088,1000,652.884955752,150.150442478,1000,652.734513274,157.601769912,1000,669.115044248,148.424778761,1000,668.876106195,157.619469027,1000,601.10619469,242.920353982,1000,653.123893805,239.150442478,1000,622.743362832,230.646017699,1000,624.283185841,238.008849558,1000,624.920353982,244.769911504,1000,625.300884956,254.469026549,1000,614.982300885,230.469026549,1000,616.265486726,238.389380531,1000,616.876106195,244.867256637,1000,617.115044248,253.424778761,1000,631.955752212,229.398230088,1000,633.10619469,237.150442478,1000,633.778761062,243.796460177,1000,634.389380531,252.336283186,1000,607.548672566,234.221238938,1000,608.761061947,240.026548673,1000,609.238938053,244.672566372,1000,609.380530973,251.327433628,1000,641.805309735,232.469026549,1000,642.610619469,237.796460177,1000,642.92920354,242.247787611,1000,643.469026549,249.008849558,1000,1.0973451327,-9.0088495575,0.8230088496,988.504424779,2.3274336283,-0.7699115044,657.353982301,364.743362832,1000,349.575221239,1000,140.938053097,1000,13.8053097345,1
0.365461847,-0.264849807,0.0653861,132.7269076,-20.83519558,-0.00012857,0.276467902,0,0,0,0,19.4,14.4,0.7,3,64.2,189.773333333,147.96,814.053333333,0,123.88,89,1000,139.96,89.3066666667,1000,132.146666667,85.4666666667,1000,132.146666667,91.3733333333,1000,128.213333333,85.9733333333,1000,128.226666667,91.3733333333,1000,136.213333333,86.36,1000,136.133333333,90.4,1000,162.08,88.6266666667,1000,178.533333333,87.56,1000,170.44,85.5733333333,1000,170.146666667,90.6266666667,1000,166.28,85.7866666667,1000,166.106666667,89.6266666667,1000,174.493333333,85.9066666667,1000,174.266666667,90.4133333333,1000,137.613333333,130.373333333,1000,170.64,130.386666667,1000,154.093333333,118.386666667,1000,154.026666667,125.586666667,1000,154.093333333,128.026666667,1000,154.053333333,136.546666667,1000,148.386666667,118.16,1000,148.906666667,125.76,1000,148.986666667,127.906666667,1000,148.666666667,135.88,1000,159.853333333,118.28,1000,159.28,125.8,1000,159.186666667,127.986666667,1000,159.6,135.866666667,1000,142.693333333,121.853333333,1000,143.466666667,127.546666667,1000,143.56,129.186666667,1000,143.2,134.573333333,1000,165.453333333,121.826666667,1000,164.786666667,127.573333333,1000,164.666666667,129.186666667,1000,164.933333333,134.64,1000,9.04,-0.6533333333,0.6266666667,845.533333333,-0.0666666667,3.1866666667,637.04,377.186666667,1000,313.253333333,1000,78.0533333333,1000,16.4533333333,-1
0.127906977,-0.245268643,0.040800376,139.9844961,-21.28825039,-0.000131254,0.225951999,1.45,0,0,0,20.95,24.4,3.3,3,62.0769230769,202.961538462,145.871794872,836.525641026,0,136.461538462,86.3076923077,1000,152.371794872,86.8461538462,1000,144.564102564,83.3076923077,1000,144.615384615,88.641025641,1000,140.641025641,83.6282051282,1000,140.692307692,88.5769230769,1000,148.58974359,84.0384615385,1000,148.512820513,87.7051282051,1000,174.243589744,86.6666666667,1000,190.58974359,86.0897435897,1000,182.641025641,83.8333333333,1000,182.230769231,88.5256410256,1000,178.448717949,84.2820512821,1000,178.230769231,87.5384615385,1000,186.576923077,84.1794871795,1000,186.282051282,88.358974359,1000,149.256410256,128.358974359,1000,182.243589744,127.846153846,1000,165.974358974,114.871794872,1000,166.038461538,122.641025641,1000,166.038461538,124.961538462,1000,166.230769231,134.064102564,1000,160.115384615,114.858974359,1000,160.730769231,123.025641026,1000,160.833333333,124.807692308,1000,160.628205128,133.474358974,1000,171.666666667,114.679487179,1000,171.102564103,122.884615385,1000,171,124.705128205,1000,171.538461538,133.217948718,1000,154.358974359,118.871794872,1000,155.141025641,125.115384615,1000,155.371794872,126.564102564,1000,155.179487179,132.358974359,1000,177.243589744,118.423076923,1000,176.487179487,124.692307692,1000,176.423076923,126.269230769,1000,176.756410256,132.051282051,1000,8.858974359,0.0128205128,1.2820512821,766.679487179,0.2692307692,6.2435897436,604.128205128,342.858974359,987.179487179,290.794871795,987.179487179,72.858974359,987.179487179,11.3461538462,-1
0.455475947,-0.265669915,0.095101294,134.9119754,-19.62214094,0.0000869,0.233850327,16.35,0,0,0,21.25,20.95,4.65,3,65.9353741497,201.629251701,151.078231293,847.068027211,0.1530612245,133.268707483,91.0816326531,1000,148.976190476,90.8979591837,1000,141.319727891,87.7993197279,1000,141.363945578,92.8197278912,1000,137.431972789,88.231292517,1000,137.448979592,92.9149659864,1000,145.25170068,88.3299319728,1000,145.231292517,91.8129251701,1000,171.503401361,89.5034013605,1000,187.489795918,88.425170068,1000,179.527210884,86.7006802721,1000,179.397959184,91.0714285714,1000,175.482993197,86.8197278912,1000,175.43877551,90.2414965986,1000,183.448979592,86.9693877551,1000,183.363945578,90.8367346939,1000,147.81292517,132.863945578,1000,181.755102041,131.649659864,1000,166.585034014,119.176870748,1000,166.204081633,126.880952381,1000,166.275510204,130.520408163,1000,166.806122449,139.724489796,1000,160.132653061,119.394557823,1000,160.605442177,127.418367347,1000,160.744897959,130.534013605,1000,160.75170068,139.095238095,1000,172.034013605,118.908163265,1000,171.244897959,126.979591837,1000,171.183673469,130.108843537,1000,172.098639456,138.578231293,1000,153.840136054,123.520408163,1000,154.534013605,129.554421769,1000,154.727891156,131.93537415,1000,154.663265306,137.81292517,1000,177.37414966,122.210884354,1000,176.442176871,128.642857143,1000,176.292517007,131.132653061,1000,176.955782313,136.914965986,1000,3.2959183674,2.0408163265,-0.5272108844,499.384353741,0.6326530612,8.8469387755,550.091836735,348.595238095,863.265306122,298.217687075,863.265306122,118.62244898,863.265306122,13.1054421769,-1
0.65184627,-0.24320343,0.111390675,132.810098,-16.30594604,-0.0000122,0.149676506,24.3,0,0,0,33.15,16.25,6.35,3,68.864321608,202.753768844,158.507537688,856,0,132.515075377,94.3567839196,1000,148.454773869,95.5351758794,1000,140.665829146,91.0025125628,1000,140.59798995,96.716080402,1000,136.695979899,91.4020100503,1000,136.613065327,96.540201005,1000,144.648241206,92.0753768844,1000,144.572864322,96.0854271357,1000,171.429648241,95.1281407035,1000,188.113065327,94.391959799,1000,179.751256281,91.7462311558,1000,179.673366834,96.6959798995,1000,175.512562814,91.8768844221,1000,175.522613065,95.8618090452,1000,183.884422111,92.2311557789,1000,183.826633166,96.5301507538,1000,145.045226131,137.603015075,1000,179.5,138.243718593,1000,163.72361809,125.002512563,1000,163.256281407,132.947236181,1000,163.09798995,135.899497487,1000,163.007537688,145.449748744,1000,157.432160804,124.854271357,1000,157.718592965,133.087939698,1000,157.665829146,135.618090452,1000,157.130653266,144.369346734,1000,169.520100503,125.040201005,1000,168.442211055,133.271356784,1000,168.188442211,135.751256281,1000,168.577889447,144.572864322,1000,151.130653266,128.570351759,1000,151.663316583,134.82160804,1000,151.763819095,136.733668342,1000,151.268844221,142.766331658,1000,175.050251256,128.753768844,1000,173.82160804,135.128140704,1000,173.525125628,137.110552764,1000,173.871859296,143.135678392,1000,-5.1432160804,1.4773869347,2.8391959799,392.16080402,0.2361809045,2.8819095477,453.922110553,461.801507538,693.969849246,387.417085427,693.969849246,116.012562814,693.969849246,34.6934673367,-1
0.48013245,-0.241793765,0.096403672,145.0231788,-17.00392351,-0.0000388,0.186553533,20.75,0,0,0,35.05,8.15,5.65,3,49.097826087,202.956521739,134.989130435,843.989130435,0,134.782608696,75.4130434783,1000,151.054347826,75.3695652174,1000,143.065217391,71.5217391304,1000,143.173913043,77.3586956522,1000,139.141304348,72.0326086957,1000,139.25,77.5108695652,1000,147.152173913,72.25,1000,147.152173913,76.3369565217,1000,172.554347826,75.8260869565,1000,189.173913043,75.1739130435,1000,181.195652174,72.4891304348,1000,180.684782609,77.5869565217,1000,176.923913043,72.9673913043,1000,176.641304348,76.6739130435,1000,185.25,73.0108695652,1000,184.782608696,77.4673913043,1000,146.826086957,115.619565217,1000,180.27173913,115.22826087,1000,166.032608696,104.25,1000,165.358695652,110.119565217,1000,165.391304348,115.826086957,1000,165.695652174,122.869565217,1000,159.869565217,104.065217391,1000,159.673913043,110.423913043,1000,159.706521739,115.641304348,1000,159.706521739,122.336956522,1000,171.119565217,103.869565217,1000,170.369565217,110.260869565,1000,170.369565217,115.456521739,1000,170.804347826,122.097826087,1000,153.554347826,107.641304348,1000,153.5,112.304347826,1000,153.608695652,116.173913043,1000,153.673913043,121.043478261,1000,176.032608696,106.945652174,1000,175.402173913,111.97826087,1000,175.282608696,115.902173913,1000,175.586956522,120.695652174,1000,16.7934782609,-1.6847826087,1.7826086957,583.782608696,4.6304347826,4.4565217391,395.489130435,360.119565217,435.869565217,304.77173913,435.869565217,172.163043478,435.869565217,24.0869565217,-1
0.541666667,-0.332321771,0.167350417,189.7604167,-36.53348958,-0.002734729,0.127210128,92.2,0,0,0,0,0,0,4,76.1034482759,258.931034483,138.862068966,943.827586207,0,204.896551724,95.0689655172,1000,218.620689655,95.2413793103,1000,211.931034483,92.4482758621,1000,211.965517241,96.8965517241,1000,208.517241379,92.9655172414,1000,208.551724138,96.8620689655,1000,215.206896552,92.275862069,1000,215.206896552,96.0689655172,1000,236.24137931,95.275862069,1000,249.379310345,93.9310344828,1000,242.724137931,92.2068965517,1000,242.827586207,96.3448275862,1000,239.413793103,92.5862068966,1000,239.551724138,95.7586206897,1000,246,92.275862069,1000,246.103448276,95.9655172414,1000,214.965517241,131.137931034,1000,243.620689655,129.793103448,1000,228.24137931,130.586206897,1000,228.620689655,133.310344828,1000,228.75862069,135.413793103,1000,228.931034483,140,1000,223.965517241,130.206896552,1000,224.137931034,132.931034483,1000,224.172413793,135.551724138,1000,224.137931034,138.75862069,1000,232.931034483,129.827586207,1000,233.310344828,132.517241379,1000,233.551724138,135,1000,233.827586207,138.413793103,1000,219.517241379,130.689655172,1000,219.862068966,132.310344828,1000,219.862068966,133.655172414,1000,219.689655172,136.862068966,1000,237.793103448,129.965517241,1000,238.068965517,131.448275862,1000,238.275862069,132.896551724,1000,238.655172414,136,1000,4,-0.8965517241,-1,1000,3.5862068966,2,631.413793103,339.068965517,1000,327.75862069,1000,76.8620689655,1000,40.0344827586,-1
0.482926829,-0.308211517,0.149168576,209.6146341,-39.48780488,0.00085263,0.111575765,96.45,0,0,0,0,6.9,7,4,65.564516129,253.209677419,124.951612903,943.709677419,0,202.016129032,84.4193548387,1000,214.403225806,83.8709677419,1000,208.258064516,81.7258064516,1000,208.403225806,85.4838709677,1000,205.241935484,82.435483871,1000,205.290322581,85.6774193548,1000,211.306451613,81.5,1000,211.338709677,84.7096774194,1000,231,83.0322580645,1000,243.080645161,81.7096774194,1000,236.935483871,80.3548387097,1000,237.016129032,83.7903225806,1000,233.870967742,80.6774193548,1000,234.112903226,83.3387096774,1000,239.935483871,80.5,1000,240.080645161,83.5806451613,1000,211.451612903,117.532258065,1000,237.903225806,115.548387097,1000,223.177419355,114.14516129,1000,223.725806452,116.935483871,1000,223.774193548,118.209677419,1000,224.032258065,122.112903226,1000,219.306451613,113.822580645,1000,219.580645161,116.935483871,1000,219.629032258,118.290322581,1000,219.887096774,121.709677419,1000,227.451612903,113.209677419,1000,228.225806452,116.274193548,1000,228.35483871,117.790322581,1000,228.5,121.209677419,1000,215.419354839,115.225806452,1000,215.596774194,117.338709677,1000,215.612903226,118.129032258,1000,215.822580645,120.919354839,1000,232.225806452,114.241935484,1000,232.709677419,116.048387097,1000,232.951612903,116.85483871,1000,233.064516129,119.629032258,1000,10.7903225806,-3.5,-1.5,957.516129032,4.2096774194,0.3870967742,497.903225806,295.467741935,746.774193548,275.919354839,746.774193548,52.0161290323,746.774193548,10.7419354839,-1
0.263636364,-0.286830523,0.076119177,249.6340909,-48.14458409,-0.000138203,0.266564927,46.45,0,0,0,11.9,2.2,0,4,74.1954887218,260.488721805,129.030075188,903.458646617,-7.7819548872,211.496240602,90.2030075188,1000,221.157894737,90.0676691729,1000,216.187969925,88.5563909774,1000,216.473684211,91.2631578947,1000,213.887218045,88.8496240602,1000,214.105263158,91.2706766917,1000,218.69924812,88.7443609023,1000,218.887218045,90.5939849624,1000,236.180451128,89.7819548872,1000,245.15037594,88.8120300752,1000,240.466165414,88.2481203008,1000,240.62406015,90.4285714286,1000,238.187969925,88.5263157895,1000,238.37593985,90.0827067669,1000,242.77443609,88.2706766917,1000,242.857142857,90.2030075188,1000,220.30075188,121.22556391,1000,241.436090226,120.458646617,1000,230.511278195,118.54887218,1000,230.646616541,121.007518797,1000,230.706766917,123.22556391,1000,230.812030075,126.661654135,1000,227.180451128,118.323308271,1000,227.263157895,120.977443609,1000,227.293233083,123.240601504,1000,227.255639098,126.037593985,1000,233.834586466,118.142857143,1000,234.082706767,120.684210526,1000,234.172932331,123.015037594,1000,234.338345865,125.77443609,1000,223.872180451,119.345864662,1000,223.917293233,121.022556391,1000,223.887218045,122.541353383,1000,223.902255639,124.939849624,1000,237.45112782,118.909774436,1000,237.496240602,120.556390977,1000,237.631578947,122.022556391,1000,237.759398496,124.421052632,1000,-1.5714285714,-3.4210526316,-2.4511278196,551.804511278,-9.1729323308,-3.962406015,420.804511278,279.413533835,573.684210526,240.586466165,573.684210526,120.45112782,573.684210526,26.4135338346,-1
0.350553506,-0.314615238,0.134424415,239.8081181,-40.48302952,-0.000142095,0.192744263,0,0,0,1.75,15.65,0,1.65,4,70.0860655738,254.241803279,121.270491803,929.12704918,-1.6598360656,204.295081967,84.5245901639,1000,216.258196721,83.9549180328,1000,209.922131148,81.7418032787,1000,210.606557377,85.9262295082,1000,207.016393443,82.3606557377,1000,207.647540984,86.118852459,1000,212.995901639,81.9262295082,1000,213.43852459,84.9631147541,1000,232.327868852,82.7418032787,1000,243.241803279,80.6926229508,1000,237.754098361,79.356557377,1000,237.893442623,83.3647540984,1000,234.922131148,79.9385245902,1000,235.131147541,83.0655737705,1000,240.487704918,79.393442623,1000,240.594262295,83.0081967213,1000,216.754098361,116.971311475,1000,238.745901639,114.327868852,1000,227.12295082,113.848360656,1000,227.532786885,116.540983607,1000,227.725409836,117.848360656,1000,228.172131148,121.762295082,1000,223.663934426,113.844262295,1000,224.06147541,116.659836066,1000,224.209016393,118.114754098,1000,224.43442623,121.336065574,1000,230.647540984,113.049180328,1000,231.077868852,115.844262295,1000,231.31557377,117.299180328,1000,231.766393443,120.454918033,1000,220.258196721,115.06147541,1000,220.618852459,116.844262295,1000,220.68852459,117.745901639,1000,220.836065574,120.418032787,1000,234.43442623,113.422131148,1000,234.709016393,115.18442623,1000,234.852459016,116.06147541,1000,235.262295082,118.721311475,1000,-0.106557377,0.1106557377,-4.4303278689,949.405737705,-1.4713114754,-5.8442622951,673.856557377,379.836065574,985.655737705,383.151639344,985.655737705,69.3483606557,985.655737705,3.3237704918,-1
0.37751004,-0.319187394,0.12749753,246.7550201,-43.42417269,0.000183938,0.226903047,8.6,0,16.1,0,60,42.5,2,4,76.3333333333,251.453333333,128.893333333,945.2,0,204.813333333,90.9866666667,1000,216.4,91.1333333333,1000,210.213333333,88.7066666667,1000,210.826666667,92.96,1000,207.4,89.3066666667,1000,207.96,92.9733333333,1000,213.106666667,88.3733333333,1000,213.64,92.0266666667,1000,232.08,90.4,1000,243.106666667,88.8933333333,1000,237.506666667,86.52,1000,237.68,91.5333333333,1000,234.68,86.3066666667,1000,234.88,91.0933333333,1000,240.346666667,87.0266666667,1000,240.4,91.32,1000,215.64,123.16,1000,237.426666667,121.866666667,1000,226.106666667,121.093333333,1000,226.36,123.52,1000,226.4,124.986666667,1000,226.573333333,128.813333333,1000,222.653333333,120.88,1000,222.88,123.453333333,1000,222.893333333,125.106666667,1000,222.946666667,128.026666667,1000,229.586666667,120.426666667,1000,229.786666667,123.133333333,1000,230.013333333,124.626666667,1000,230.306666667,127.68,1000,219.133333333,121.786666667,1000,219.413333333,123.333333333,1000,219.426666667,124.36,1000,219.44,126.866666667,1000,233.32,121.08,1000,233.426666667,122.533333333,1000,233.493333333,123.466666667,1000,233.706666667,126.04,1000,-6.7066666667,0.0533333333,-2.0533333333,963.986666667,-4.68,0.7866666667,756.04,410.32,1000,502.48,1000,77.7333333333,1000,0.24,-1
